"000930","M63512","ポルト カルト・サーンプル","ブラック","シンプルでシックなカード･ケース「ポルト カルト・サーンプル」のエピ･レザー バージョン。ポケットに収まるスリムなデザインです。","ウィメンズ:財布＆小物:ウィメンズカードケース"
"000931","M61733","ポルト カルト・サーンプル","マロン","シンプルでシックなカード･ケース「ポルト カルト・サーンプル」のモノグラム･キャンバス バージョン。ポケットに収まるスリムなデザインです。","ウィメンズ:財布＆小物:ウィメンズカードケース"
"000931","M60703","ポルト カルト・サーンプル","マロン","ルイ･ヴィトンのアイコニックなモノグラム･キャンバスで仕立てたカードケース「ポルト カルト･サーンプル」。スマートかつシンプルな魅力を放つ、アクティブなライフスタイルにぴったりのアイテムです。スリムなデザインでありながら、中央には深さのあるカードスロット、サイドにはやや浅めの2つのスロットを備えています。グレインレザーのライニングが洗練された個性を添えます。","ウィメンズ:財布＆小物:ウィメンズカードケース"
"000933","N61722","ポルト カルト・サーンプル","マロン","シンプルでシックなカード･ケース「ポルト カルト・サーンプル」のダミエ･キャンバス バージョン。ポケットに収まるスリムなデザインです。","メンズ:財布＆小物:メンズ キー＆カードケース、パスポートカバー"
"000941","M62650","ポシェット・クレ","マロン","アイコニックなモノグラム･キャンバスを使用し、遊び心と実用性を兼ね備えた「ポシェット･クレ」。コイン、カード、折り畳んだ紙幣や鍵など身の回りの細々としたアイテムを収納できるキーケースです。ルイ･ヴィトンのバッグに付属のDリングに取付けたり、バッグやベルトのチャームとしてもお使いいただけます。LVの刻印入りの引き手が特徴のファスナー開閉式のアイテムです。","ウィメンズ:財布＆小物:すべてのウィメンズ財布＆小物"
"000942","N62658","ポシェット・クレ","マロン","伝統的なダミエ･キャンバスを使用した「ポシェット･クレ」。シンプルなデザインを、LVの刻印を施したファスナーの引き手やグレインレザーのライニングなどの洗練されたディテールで引き立てました。コインや鍵など身の回りの細々としたアイテムを収納できる、遊び心と機能性を兼ね備えたキーケースです。さまざまな持ち方をお楽しみいただけます。","ウィメンズ:財布＆小物:すべてのウィメンズ財布＆小物"
"001025","M58009","ミニ・ポシェット・アクセソワール","マロン","モノグラム･キャンバスで仕立てた「ミニ･ポシェット･アクセソワール」。必需品をスタイリッシュに持ち運ぶのに最適です。収納力に優れたファスナー付きのコンパートメントはクラッチバッグとしても、付属のチェーンやフックでバッグに取付けてもお使いいただけます。ラウンド型のシェイプとしなやかなモノグラム･キャンバスが魅力の、使い勝手の良いポーチです。","ウィメンズ:財布＆小物:すべてのウィメンズ財布＆小物"
"001035","N58009","ミニ・ポシェット・アクセソワール","マロン","ダミエ･キャンバスを使用した必需品を持ち歩くのにぴったりな「ミニ･ポシェット･アクセソワール」。しなやかなラウンド型のシェイプと優れた収納力が魅力の、ファスナー開閉式で使い勝手の良いポーチです。手持ちとしても、付属のゴールド仕上げのチェーンとフックでバッグに取付けてもお使いいただけます。","ウィメンズ:財布＆小物:すべてのウィメンズ財布＆小物"
"001054","M77356","ショール・モノグラム","ベージュ","コレクションを象徴するニュートラルなカラーで新たに登場した「ショール･モノグラム」。1989年に発表されたクラシカルなアイテムに、トーン･オン･トーンのモノグラム･パターンがモダンな雰囲気を添えます。20世紀初頭、旅人たちのために作られたモノグラム･パターンのブランケットから着想を得たアイテムです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001054","M76874","ショール・モノグラム","ピンク","20世紀の旅人たちが愛用していたブランケットから着想を得て軽やかに仕立てた「ショール･モノグラム」。鮮やかなカラーに染め上げたシルク & ウールの混紡素材が、トーン･オン･トーンのモノグラム･パターンに豊かな表情を演出します。フリンジ仕上げとジャカード織りの技法に、メゾンが誇る職人技とこだわりが光るデザインです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001054","M76875","ショール・モノグラム","ピンク","20世紀の旅人たちが愛用していたブランケットから着想を得て軽やかに仕立てた「ショール･モノグラム」。鮮やかなカラーに染め上げたシルク & ウールの混紡素材が、トーン･オン･トーンのモノグラム･パターンに豊かな表情を演出します。フリンジ仕上げとジャカード織りの技法に、メゾンが誇る職人技とこだわりが光るデザインです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001054","M76876","ショール・モノグラム","グレー","20世紀の旅人たちが愛用していたブランケットから着想を得て軽やかに仕立てた「ショール･モノグラム」。鮮やかなカラーに染め上げたシルク & ウールの混紡素材が、トーン･オン･トーンのモノグラム･パターンに豊かな表情を演出します。フリンジ仕上げとジャカード織りの技法に、メゾンが誇る職人技とこだわりが光るデザインです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001054","M76633","ショール・モノグラム","グリーン","20世紀の旅人たちが愛用していたブランケットから着想を得て軽やかに仕立てた「ショール･モノグラム」。鮮やかなカラーに染め上げたシルク & ウールの混紡素材が、トーン･オン･トーンのモノグラム･パターンに豊かな表情を演出します。フリンジ仕上げとジャカード織りの技法に、メゾンが誇る職人技とこだわりが光るデザインです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001054","M76635","ショール・モノグラム","レッド","20世紀の旅人たちが愛用していたブランケットから着想を得て軽やかに仕立てた「ショール･モノグラム」。鮮やかなカラーに染め上げたシルク & ウールの混紡素材が、トーン･オン･トーンのモノグラム･パターンに豊かな表情を演出します。フリンジ仕上げとジャカード織りの技法に、メゾンが誇る職人技とこだわりが光るデザインです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001054","M71329","ショール・モノグラム","ブラック","柔らかく暖かい肌触りが魅力のシルク & ウールの混紡素材で仕立てた「ショール･モノグラム」。メゾンのアイコニックなトラベルブランケットから着想を得て、モノグラム･パターンと「Louis Vuitton」シグネチャーを織り込んだデザインです。大判サイズで軽くて暖かい、多彩なスタイリングをお楽しみいただけるラグジュアリーな一品です。","ウィメンズ:アクセサリー:ショール＆ストール"
"001054","M71336","ショール・モノグラム","ベージュ","柔らかく暖かい肌触りが魅力のシルク & ウールの混紡素材で仕立てた「ショール･モノグラム」。メゾンのアイコニックなトラベルブランケットから着想を得て、モノグラム･パターンと「Louis Vuitton」シグネチャーを織り込んだデザインです。大判サイズで軽くて暖かい、多彩なスタイリングをお楽しみいただけるラグジュアリーな一品です。","ウィメンズ:アクセサリー:ショール＆ストール"
"001056","M77374","エシャルプ・レイキャビック","ブルー","寒い季節に相応しいラグジュアリーな「エシャルプ・レイキャビック」。ジャカード織りの技法を用いて、ルイ･ヴィトンならではのモノグラム･パターンを生み出しました。この上なく柔らかいカシミヤ100％の素材をゆったりとしたサイズとエレガントなフリンジで仕上げた、旅行にも最適なアイテムです。","ウィメンズ:ウィメンズ・ギフト:ウィメンズ･ギフト セレクション"
"001056","M71126","エシャルプ・レイキャビック","グレー","肌寒い季節に纏う人をラグジュアリーに包み込む　柔らかなカシミヤ100%の素材を使用した「エシャルプ･レイキャビック」。ジャカード織りの技法で、ルイ･ヴィトンのアイコニックなモノグラム･パターンとメゾンのシグネチャーを織り込みました。大判サイズで旅行にも最適です。","ウィメンズ:ウィメンズ・ギフト:ウィメンズ･ギフト セレクション"
"001056","M71040","エシャルプ・レイキャビック","ブラック","肌寒い季節に纏う人をラグジュアリーに包み込む　柔らかなカシミヤ100%の素材を使用した「エシャルプ･レイキャビック」。ジャカード織りの技法で、ルイ･ヴィトンのアイコニックなモノグラム･パターンとメゾンのシグネチャーを織り込みました。大判サイズで旅行にも最適です。","ウィメンズ:ウィメンズ・ギフト:ウィメンズ･ギフト セレクション"
"001056","M75505","エシャルプ・レイキャビック","レッド","肌寒い季節に纏う人をラグジュアリーに包み込む　柔らかなカシミヤ100%の素材を使用した「エシャルプ･レイキャビック」。ジャカード織りの技法で、ルイ･ヴィトンのアイコニックなモノグラム･パターンとメゾンのシグネチャーを織り込みました。大判サイズで旅行にも最適です。","ウィメンズ:ウィメンズ・ギフト:ウィメンズ･ギフト セレクション"
"001056","M76066","エシャルプ・レイキャビック","ホワイト","再解釈したモノグラム･パターンがエレガントな雰囲気を醸し出すスカーフ「エシャルプ･レイキャビック」。大ぶりのパターンを片面ずつ対照的なカラーリングで描いたデザインが、インパクトを放ちます。この上なく柔らかいカシミヤ100％を使用し大判サイズに仕上げた、肌寒い季節に欠かせないアイテムです。
","ウィメンズ:ウィメンズ・ギフト:ウィメンズ･ギフト セレクション"
"001056","M76067","エシャルプ・レイキャビック","ベージュ","肌寒い季節にぴったりなスカーフ「エシャルプ･レイキャビック」。上質なカシミヤ100％を使用した、洗練された雰囲気が魅力です。繊細なジャカード織りの技法を用いて、モノグラム･パターンをコントラストカラーで散りばめました。同系色の長いフリンジのディテールと「Louis Vuitton」シグネチャーが、タイムレスでロマンティックなデザインを引き立てます。","ウィメンズ:ウィメンズ・ギフト:ウィメンズ･ギフト セレクション"
"001064","M30500","ミュルティクレ 6","ブラック","コンパクトなキーケース「ミュルティクレ 6」。鍵を6本まで取り付けられます。ルイ･ヴィトンのバッグに合わせてお持ちいただけます。","メンズ:財布＆小物:メンズ キー＆カードケース、パスポートカバー"
"001066","M72364","ドラ ドゥ バン・モノグラム・クラシック","マロン","ビーチでの視線を集めるルイ・ヴィトンの伝統的なモノグラム・パターンが施されたビーチタオル「ドラ ドゥ バン・モノグラム・クラシック」。","ライフスタイル:ホーム:ホーム デコレーション"
"001080","M62630","ミュルティクレ 6","マロン","エレガントでコンパクトなキーケース「ミュルティクレ 6」。鍵を6本まで取り付けられます。ルイ･ヴィトンのバッグに合わせてお持ちいただけます。","メンズ:パーソナライゼーション:財布＆小物"
"001089","N62630","ミュルティクレ 6","マロン","エレガントでコンパクトなキーケース「ミュルティクレ 6」。鍵を6本まで取り付けられます。ルイ･ヴィトンのバッグに合わせてお持ちいただけます。","メンズ:財布＆小物:メンズ キー＆カードケース、パスポートカバー"
"001129","M9821W","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001129","M9821V","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001129","M9821U","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001129","M9821T","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001129","M9821S","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001129","M9821R","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001129","M9821Q","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001129","M9821N","サンチュール・LVイニシャル 40MM “モノグラム”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール･LVイニシャル 40MM “モノグラム”」はデニムとの相性が抜群。モノグラム･キャンバスでカジュアルに、ブラックのカーフレザーでシックに使用可能なリバーシブルが魅力的。サイズ：80-85-90-95-100-110cm","メンズ:アクセサリー:メンズ ベルト"
"001133","M9807Q","サンチュール・LVイニシャル 40MM “ダミエ”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール・LVイニシャル 40MM “ダミエ”」はデニムとの相性が抜群。","メンズ:アクセサリー:メンズ ベルト"
"001133","M9807S","サンチュール・LVイニシャル 40MM “ダミエ”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール・LVイニシャル 40MM “ダミエ”」はデニムとの相性が抜群。","メンズ:アクセサリー:メンズ ベルト"
"001133","M9807T","サンチュール・LVイニシャル 40MM “ダミエ”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール・LVイニシャル 40MM “ダミエ”」はデニムとの相性が抜群。","メンズ:アクセサリー:メンズ ベルト"
"001133","M9807U","サンチュール・LVイニシャル 40MM “ダミエ”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール・LVイニシャル 40MM “ダミエ”」はデニムとの相性が抜群。","メンズ:アクセサリー:メンズ ベルト"
"001133","M9807V","サンチュール・LVイニシャル 40MM “ダミエ”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール・LVイニシャル 40MM “ダミエ”」はデニムとの相性が抜群。","メンズ:アクセサリー:メンズ ベルト"
"001133","M9807R","サンチュール・LVイニシャル 40MM “ダミエ”","マロン","LVロゴのバックルがインパクト大のベルト「サンチュール・LVイニシャル 40MM “ダミエ”」はデニムとの相性が抜群。","メンズ:アクセサリー:メンズ ベルト"
"001188","N62662","ミュルティクレ 6","グレー","シンプルで機能的なキーケース、「ミュルティクレ 6」がマスキュリンな印象を与えるダミエ・グラフィットから登場。鍵を6本まで取り付けられます。コーディネートしやすいシックなデザインは、幅広いシーンで活躍します。","メンズ:財布＆小物:メンズ キー＆カードケース、パスポートカバー"
"001264","M0001Q","サンチュール・LVイニシャル 35MM","ブラック","カジュアルで身に着けやすいアイコニックなタイガ･レザーのベルト「サンチュール・LVイニシャル 35MM」。新たに登場したレザーグッズのデザインに完璧にマッチしたファッショナブルなアイテムです。","メンズ:アクセサリー:メンズ ベルト"
"001264","M0001S","サンチュール・LVイニシャル 35MM","ブラック","カジュアルで身に着けやすいアイコニックなタイガ･レザーのベルト「サンチュール・LVイニシャル 35MM」。新たに登場したレザーグッズのデザインに完璧にマッチしたファッショナブルなアイテムです。","メンズ:アクセサリー:メンズ ベルト"
"001264","M0001T","サンチュール・LVイニシャル 35MM","ブラック","カジュアルで身に着けやすいアイコニックなタイガ･レザーのベルト「サンチュール・LVイニシャル 35MM」。新たに登場したレザーグッズのデザインに完璧にマッチしたファッショナブルなアイテムです。","メンズ:アクセサリー:メンズ ベルト"
"001264","M0001U","サンチュール・LVイニシャル 35MM","ブラック","カジュアルで身に着けやすいアイコニックなタイガ･レザーのベルト「サンチュール・LVイニシャル 35MM」。新たに登場したレザーグッズのデザインに完璧にマッチしたファッショナブルなアイテムです。","メンズ:アクセサリー:メンズ ベルト"
"001264","M0001V","サンチュール・LVイニシャル 35MM","ブラック","カジュアルで身に着けやすいアイコニックなタイガ･レザーのベルト「サンチュール・LVイニシャル 35MM」。新たに登場したレザーグッズのデザインに完璧にマッチしたファッショナブルなアイテムです。","メンズ:アクセサリー:メンズ ベルト"
"001310","M76878","ショール・モノグラム デニム","レッド","シルク & ウールの混紡素材で仕立てた、この上なく心地良い柔らかさが魅力の「ショール・モノグラム デニム」。色調を合わせたモノグラム･パターンをジャカード織りの技法で全体に散りばめました。フリンジの仕上げとアイコニックな「Louis Vuitton」シグネチャーが洗練された雰囲気を添える、さまざまなスタイルに合わせてお楽しみいただけるアクセサリーです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001310","M71382","ショール・モノグラム デニム","ブルー","アイコニックなモノグラム･パターンを今シーズンに相応しくアップデートした「ショール･モノグラム デニム」。コットン & シルクの柔らかい混紡素材を使用し、両方の糸に染色を施してコントラストの効いたプリントにハイライトを添えました。ヘッドスカーフや首元に巻いてもお楽しみいただけるこの上なくエレガントな一品です。","ウィメンズ:アクセサリー:ショール＆ストール"
"001310","M70804","ショール・モノグラム デニム","グレー","アイコニックなモノグラム･パターンを今シーズンならではの色合いでアップデートした「ショール･モノグラム デニム」。コットン & シルクの柔らかい混紡素材を使用し、両方の糸に染色を施してコントラストの効いたプリントにハイライトを添えました。ヘッドスカーフや首元に巻いてもお楽しみいただけるこの上なくエレガントな一品です。","ウィメンズ:アクセサリー:ショール＆ストール"
"001310","M71376","ショール・モノグラム　デニム","ブルー","ラグジュアリーでソフトな肌触りが日常使いに最適な「ショール･モノグラム　デニム」。アイコニックなモノグラム･パターンと「Louis Vuitton」シグネチャーをジャカード織りの技法であしらったフェミニンなアイテムです。柔らかいシルク & ウールの混紡素材にフリンジを施して仕上げたデザインです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001310","M71378","ショール・モノグラム　デニム","ブラック","ラグジュアリーでソフトな肌触りが日常使いに最適な「ショール･モノグラム　デニム」。アイコニックなモノグラム･パターンと「Louis Vuitton」シグネチャーをジャカード織りの技法であしらったフェミニンなアイテムです。柔らかいシルク & ウールの混紡素材にフリンジを施して仕上げたデザインです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001310","M76068","ショール・モノグラム ネオ デニム","ピンク","ラグジュアリーなシルク & ウールの混紡素材を使用した「ショール･モノグラム ネオ デニム」。柔らかで暖かい質感と目を引くデザインが魅力です。遊び心溢れるデニム風の仕上げを施し、同系色のモノグラム･パターンを全体に散りばめました。縁にあしらった「Louis Vuitton」シグネチャーを繊細なフリンジのディテールが彩ります。","ウィメンズ:アクセサリー:ショール＆ストール"
"001310","M76639","ショール・モノグラム ネオ デニム","ブルー","最高級ウールと上質なシルクの混紡素材で仕上げた「ショール・モノグラム ネオ デニム」。ジャカード生地全体を彩るモノグラム･パターンは、2色に染めた糸でトーナルなコントラストを際立たせて織り出されたもの。エレガントな質感とドレープが魅力のアイテムは、首元に巻いたり、ヘアアクセサリーとして、またバッグに結んでもご使用いただけます。","ウィメンズ:アクセサリー:ショール＆ストール"
"001331","M6919S","サンチュール・エリプス モノグラム（ゴールドバックル）","マロン","モノグラム･キャンバスのシンプルなデザインのベルトです。","ウィメンズ:アクセサリー:ベルト"
"001331","M6919T","サンチュール・エリプス モノグラム（ゴールドバックル）","マロン","モノグラム･キャンバスのシンプルなデザインのベルトです。","ウィメンズ:アクセサリー:ベルト"
"001331","M6919U","サンチュール・エリプス モノグラム（ゴールドバックル）","マロン","モノグラム･キャンバスのシンプルなデザインのベルトです。","ウィメンズ:アクセサリー:ベルト"
"001331","M6919V","サンチュール・エリプス モノグラム（ゴールドバックル）","マロン","モノグラム･キャンバスのシンプルなデザインのベルトです。","ウィメンズ:アクセサリー:ベルト"
"001331","M6919W","サンチュール・エリプス モノグラム（ゴールドバックル）","マロン","モノグラム･キャンバスのシンプルなデザインのベルトです。","ウィメンズ:アクセサリー:ベルト"
"001331","M6919R","サンチュール・エリプス モノグラム（ゴールドバックル）","マロン","モノグラム･キャンバスのシンプルなデザインのベルトです。<BR>サイズ：80-85-90-95-100-110cm","ウィメンズ:アクセサリー:ベルト"
"001341","M70805","ショール･モノグラム シャイン","ピンク","染め上げた糸とルレックスの混紡素材がユニークな輝きを放ち、ジャカード織りのモノグラム･パターンのコントラストがエレガントな印象の「ショール･モノグラム シャイン」。デイタイムからイブニングシーンまで纏う人をフェミニンに包み込みます。フリンジで仕上げたアイテムは、織り込んだ「Louis Vuitton」のシグネチャーが特徴です。","ウィメンズ:アクセサリー:ショール＆ストール"
"001341","M75121","ショール・モノグラム シャイン","ベージュ","柔らかく光沢感のある糸を使用した、繊細な煌めきを放つ洗練された「ショール・モノグラム シャイン」。クラシカルなトーン・オン・トーンのモノグラム・パターンと「Louis Vuitton」シグネチャーがあらゆる装いにメゾンならではの雰囲気を添えます。フリンジでエレガントに仕上げました。","ウィメンズ:アクセサリー:ショール＆ストール"
"001341","M75122","ショール・モノグラム シャイン","マロン","柔らかく光沢感のある糸を使用した、繊細な煌めきを放つ洗練された「ショール・モノグラム シャイン」。クラシカルなトーン・オン・トーンのモノグラム・パターンと「Louis Vuitton」シグネチャーがあらゆる装いにメゾンならではの雰囲気を添えます。フリンジでエレガントに仕上げました。","ウィメンズ:アクセサリー:ショール＆ストール"
"001341","M75123","ショール・モノグラム シャイン","ブラック","柔らかく光沢感のある糸を使用した、繊細な煌めきを放つ洗練された「ショール・モノグラム シャイン」。クラシカルなトーン・オン・トーンのモノグラム・パターンと「Louis Vuitton」シグネチャーがあらゆる装いにメゾンならではの雰囲気を添えます。フリンジでエレガントに仕上げました。","ウィメンズ:アクセサリー:ショール＆ストール"
"001341","M74026","ショール・モノグラム シャイン","ホワイト","柔らかく光沢感のある糸を使用した、繊細な煌めきを放つ洗練された「ショール・モノグラム シャイン」。クラシカルなトーン・オン・トーンのモノグラム・パターンと「Louis Vuitton」シグネチャーがあらゆる装いにメゾンならではの雰囲気を添えます。フリンジでエレガントに仕上げました。","ウィメンズ:アクセサリー:ショール＆ストール"
"001341","M73658","ショール・モノグラム シャイン","ブルー","ルレックスの染色した糸と柔らかい糸を混織して仕立てたラグジュアリーな「ショール・モノグラム シャイン」。ルイ･ヴィトンのアイコニックなモノグラム･パターンをジャカード織りの技法で再解釈し、コントラストを効かせたモノグラム･パターンを作り出しました。エレガントな不フリンジがタイムレスな美しさを演出する、洗練されたアイテムです。","ウィメンズ:アクセサリー:ショール＆ストール"
"001384","M70484","エシャルプ・カーディフ","グレー","2色使いのコントラストが目を惹く「エシャルプ・カーディフ」は片方にLVのロゴが、もう片方にモノグラム・フラワーが施されています。ほどよいボリュームの幅で使いやすく、ビジネスの装いに合わせても。","メンズ:アクセサリー:メンズ マフラー、ストール、その他テキスタイル"
"001384","M70482","エシャルプ・カーディフ","ブラック","2色使いのコントラストが目を惹く「エシャルプ・カーディフ」は片方にLVのロゴが、もう片方にモノグラム・フラワーが施されています。ほどよいボリュームの幅で使いやすく、ビジネスの装いに合わせても。","メンズ:アクセサリー:メンズ マフラー、ストール、その他テキスタイル"
